Capacity data calculated from MERRA-2,,,,,0.224708791
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,1,19,24,0.20332842,
2018,1,20,1,0.23544873,
2018,1,20,2,0.249617832,
2018,1,20,3,0.270342973,
2018,1,20,4,0.308254109,
2018,1,20,5,0.35400494,
2018,1,20,6,0.402545778,
2018,1,20,7,0.451187944,
2018,1,20,8,0.488072007,
2018,1,20,9,0.522244958,
2018,1,20,10,0.519411042,
2018,1,20,11,0.521300128,
2018,1,20,12,0.523515675,
2018,1,20,13,0.527895158,
2018,1,20,14,0.531944377,
2018,1,20,15,0.411437986,
2018,1,20,16,0.318082451,
2018,1,20,17,0.328097893,
2018,1,20,18,0.315044995,
2018,1,20,19,0.299841001,
2018,1,20,20,0.300510143,
2018,1,20,21,0.323172297,
2018,1,20,22,0.353017905,
2018,1,20,23,0.365730707,
2018,1,20,24,0.406203851,
2018,1,21,1,0.443777467,
2018,1,21,2,0.428332157,
2018,1,21,3,0.368675886,
2018,1,21,4,0.301798982,
2018,1,21,5,0.305503417,
2018,1,21,6,0.289310374,
2018,1,21,7,0.271302817,
2018,1,21,8,0.245900063,
2018,1,21,9,0.222177943,
2018,1,21,10,0.214431172,
2018,1,21,11,0.211213534,
2018,1,21,12,0.212594006,
2018,1,21,13,0.21226415,
2018,1,21,14,0.206920524,
2018,1,21,15,0.149828631,
2018,1,21,16,0.097919631,
2018,1,21,17,0.096265785,
2018,1,21,18,0.076555991,
2018,1,21,19,0.074602752,
2018,1,21,20,0.081915098,
2018,1,21,21,0.095115811,
2018,1,21,22,0.110737214,
2018,1,21,23,0.137830754,
2018,1,21,24,0.187401303,
2018,1,22,1,0.208793278,
2018,1,22,2,0.214769488,
2018,1,22,3,0.220910328,
2018,1,22,4,0.237975984,
2018,1,22,5,0.258164988,
2018,1,22,6,0.28135713,
2018,1,22,7,0.298722064,
2018,1,22,8,0.30074387,
2018,1,22,9,0.277049517,
2018,1,22,10,0.250805778,
2018,1,22,11,0.223202363,
2018,1,22,12,0.19381941,
2018,1,22,13,0.176947941,
2018,1,22,14,0.155502119,
2018,1,22,15,0.107757801,
2018,1,22,16,0.055797723,
2018,1,22,17,0.05603984,
2018,1,22,18,0.05412653,
2018,1,22,19,0.04755006,
2018,1,22,20,0.042836498,
2018,1,22,21,0.042149447,
2018,1,22,22,0.043403089,
2018,1,22,23,0.045026212,
2018,1,22,24,0.056425419,
2018,1,23,1,0.059721976,
2018,1,23,2,0.072754157,
2018,1,23,3,0.097113612,
2018,1,23,4,0.129156719,
2018,1,23,5,0.168346839,
2018,1,23,6,0.206604673,
2018,1,23,7,0.233472512,
2018,1,23,8,0.246350818,
2018,1,23,9,0.254989039,
2018,1,23,10,0.25371968,
2018,1,23,11,0.246427111,
2018,1,23,12,0.235177549,
2018,1,23,13,0.229183379,
2018,1,23,14,0.227238856,
2018,1,23,15,0.179362234,
2018,1,23,16,0.098750289,
2018,1,23,17,0.122916571,
2018,1,23,18,0.115256444,
2018,1,23,19,0.086130123,
2018,1,23,20,0.063216356,
2018,1,23,21,0.052286904,
2018,1,23,22,0.049567789,
2018,1,23,23,0.062538702,
2018,1,23,24,0.099834302,
2018,1,24,1,0.12292334,
2018,1,24,2,0.147584184,
2018,1,24,3,0.166375114,
2018,1,24,4,0.183616063,
2018,1,24,5,0.213351584,
2018,1,24,6,0.235693534,
