Capacity data calculated from MERRA-2,,,,,0.231978293
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,1,16,17,0.00549405,
2018,1,16,18,0.00529683,
2018,1,16,19,0.005465933,
2018,1,16,20,0.004365333,
2018,1,16,21,0.006253249,
2018,1,16,22,0.016340327,
2018,1,16,23,0.037548615,
2018,1,16,24,0.058371656,
2018,1,17,1,0.0796321,
2018,1,17,2,0.106344819,
2018,1,17,3,0.117337588,
2018,1,17,4,0.123746931,
2018,1,17,5,0.126459861,
2018,1,17,6,0.113299435,
2018,1,17,7,0.096934818,
2018,1,17,8,0.091364122,
2018,1,17,9,0.091696805,
2018,1,17,10,0.10147818,
2018,1,17,11,0.106827544,
2018,1,17,12,0.098566147,
2018,1,17,13,0.076164637,
2018,1,17,14,0.028028701,
2018,1,17,15,0.020354905,
2018,1,17,16,0.027667919,
2018,1,17,17,0.024967071,
2018,1,17,18,0.021043533,
2018,1,17,19,0.01816067,
2018,1,17,20,0.02850045,
2018,1,17,21,0.051571997,
2018,1,17,22,0.090321822,
2018,1,17,23,0.124586712,
2018,1,17,24,0.158491396,
2018,1,18,1,0.140183086,
2018,1,18,2,0.141803174,
2018,1,18,3,0.176239655,
2018,1,18,4,0.160086416,
2018,1,18,5,0.164981256,
2018,1,18,6,0.199468874,
2018,1,18,7,0.2073319,
2018,1,18,8,0.226063531,
2018,1,18,9,0.206138636,
2018,1,18,10,0.228104376,
2018,1,18,11,0.284664675,
2018,1,18,12,0.329683323,
2018,1,18,13,0.310280297,
2018,1,18,14,0.257728027,
2018,1,18,15,0.243366188,
2018,1,18,16,0.223390472,
2018,1,18,17,0.197750855,
2018,1,18,18,0.174579683,
2018,1,18,19,0.149099085,
2018,1,18,20,0.153853655,
2018,1,18,21,0.205343447,
2018,1,18,22,0.233743532,
2018,1,18,23,0.257885064,
2018,1,18,24,0.268869052,
2018,1,19,1,0.259619494,
2018,1,19,2,0.232455864,
2018,1,19,3,0.208739655,
2018,1,19,4,0.168009093,
2018,1,19,5,0.110372806,
2018,1,19,6,0.081261103,
2018,1,19,7,0.077681427,
2018,1,19,8,0.08535575,
2018,1,19,9,0.08438029,
2018,1,19,10,0.078289538,
2018,1,19,11,0.071765401,
2018,1,19,12,0.071133731,
2018,1,19,13,0.05594885,
2018,1,19,14,0.041749926,
2018,1,19,15,0.048971253,
2018,1,19,16,0.053204994,
2018,1,19,17,0.045633098,
2018,1,19,18,0.039856885,
2018,1,19,19,0.038668295,
2018,1,19,20,0.064726434,
2018,1,19,21,0.161934613,
2018,1,19,22,0.246187468,
2018,1,19,23,0.26994633,
2018,1,19,24,0.2370647,
2018,1,20,1,0.192567263,
2018,1,20,2,0.179463373,
2018,1,20,3,0.171868646,
2018,1,20,4,0.173148626,
2018,1,20,5,0.198491617,
2018,1,20,6,0.216499891,
2018,1,20,7,0.210346045,
2018,1,20,8,0.225004471,
2018,1,20,9,0.247944047,
2018,1,20,10,0.337081687,
2018,1,20,11,0.527131029,
2018,1,20,12,0.634332955,
2018,1,20,13,0.676295839,
2018,1,20,14,0.75638722,
2018,1,20,15,0.767326452,
2018,1,20,16,0.822219909,
2018,1,20,17,0.83989029,
2018,1,20,18,0.862375496,
2018,1,20,19,0.866371199,
2018,1,20,20,0.890539577,
2018,1,20,21,0.931491161,
2018,1,20,22,0.9203347,
2018,1,20,23,0.903202188,
2018,1,20,24,0.865836687,
2018,1,21,1,0.785132966,
2018,1,21,2,0.647119647,
2018,1,21,3,0.512971292,
2018,1,21,4,0.392699064,
2018,1,21,5,0.336500262,
2018,1,21,6,0.292054546,
2018,1,21,7,0.243523118,
2018,1,21,8,0.213285086,
2018,1,21,9,0.218859106,
2018,1,21,10,0.229285963,
2018,1,21,11,0.224816934,
2018,1,21,12,0.212512416,
2018,1,21,13,0.146158883,
2018,1,21,14,0.076799334,
2018,1,21,15,0.09084794,
2018,1,21,16,0.09536919,
2018,1,21,17,0.100796109,
2018,1,21,18,0.097044916,
2018,1,21,19,0.09313237,
2018,1,21,20,0.116180242,
2018,1,21,21,0.161501852,
2018,1,21,22,0.16369429,
2018,1,21,23,0.167454771,
2018,1,21,24,0.190546619,
2018,1,22,1,0.186389271,
2018,1,22,2,0.171136148,
2018,1,22,3,0.1605805,
2018,1,22,4,0.150068192,
2018,1,22,5,0.14213936,
2018,1,22,6,0.132748589,
2018,1,22,7,0.110654846,
2018,1,22,8,0.112533257,
2018,1,22,9,0.124746975,
2018,1,22,10,0.131864787,
2018,1,22,11,0.161789284,
2018,1,22,12,0.16592256,
2018,1,22,13,0.10749941,
2018,1,22,14,0.05756815,
2018,1,22,15,0.040515509,
2018,1,22,16,0.028615291,
2018,1,22,17,0.025227418,
2018,1,22,18,0.022368377,
2018,1,22,19,0.028832391,
2018,1,22,20,0.046115041,
2018,1,22,21,0.068652773,
2018,1,22,22,0.080852781,
2018,1,22,23,0.091359248,
2018,1,22,24,0.104687583,
2018,1,23,1,0.120497674,
2018,1,23,2,0.121991825,
2018,1,23,3,0.115474753,
2018,1,23,4,0.11422649,
2018,1,23,5,0.121126294,
2018,1,23,6,0.139701952,
2018,1,23,7,0.165251434,
2018,1,23,8,0.210509025,
2018,1,23,9,0.219317461,
2018,1,23,10,0.277695571,
2018,1,23,11,0.281228203,
2018,1,23,12,0.308732352,
2018,1,23,13,0.318015928,
2018,1,23,14,0.439225615,
2018,1,23,15,0.512830914,
2018,1,23,16,0.482915363,
2018,1,23,17,0.467139918,
2018,1,23,18,0.465435943,
2018,1,23,19,0.523470098,
2018,1,23,20,0.513390757,
2018,1,23,21,0.463057854,
2018,1,23,22,0.399106548,
2018,1,23,23,0.371414704,
2018,1,23,24,0.364839166,
2018,1,24,1,0.302198122,
2018,1,24,2,0.324053924,
2018,1,24,3,0.292643464,
2018,1,24,4,0.279807391,
2018,1,24,5,0.264439731,
2018,1,24,6,0.282086443,
2018,1,24,7,0.264454831,
2018,1,24,8,0.279813049,
2018,1,24,9,0.319668094,
2018,1,24,10,0.395547227,
2018,1,24,11,0.480924705,
2018,1,24,12,0.548547254,
2018,1,24,13,0.607474304,
2018,1,24,14,0.720094834,
2018,1,24,15,0.836677363,
2018,1,24,16,0.8701315,
2018,1,24,17,0.867599837,
2018,1,24,18,0.840175974,
2018,1,24,19,0.808631833,
2018,1,24,20,0.776389789,
2018,1,24,21,0.764529933,
2018,1,24,22,0.738239624,
2018,1,24,23,0.679397577,
2018,1,24,24,0.621508137,
2018,1,25,1,0.557295964,
2018,1,25,2,0.510976831,
2018,1,25,3,0.4861357,
2018,1,25,4,0.440771019,
2018,1,25,5,0.390263068,
2018,1,25,6,0.357325975,
2018,1,25,7,0.317715247,
2018,1,25,8,0.30177054,
2018,1,25,9,0.282857094,
2018,1,25,10,0.279960719,
2018,1,25,11,0.285052611,
2018,1,25,12,0.296424627,
2018,1,25,13,0.322724891,
2018,1,25,14,0.376704213,
2018,1,25,15,0.393340021,
2018,1,25,16,0.400949065,
2018,1,25,17,0.414154224,
2018,1,25,18,0.428170104,
2018,1,25,19,0.441951821,
2018,1,25,20,0.441536171,
2018,1,25,21,0.488544703,
2018,1,25,22,0.511571385,
2018,1,25,23,0.505152777,
2018,1,25,24,0.472988173,
2018,1,26,1,0.435473857,
2018,1,26,2,0.411132505,
2018,1,26,3,0.396910613,
2018,1,26,4,0.389651891,
2018,1,26,5,0.369137101,
2018,1,26,6,0.344602103,
2018,1,26,7,0.323099362,
2018,1,26,8,0.30285336,
2018,1,26,9,0.289543836,
2018,1,26,10,0.280664581,
2018,1,26,11,0.260059583,
2018,1,26,12,0.215492111,
2018,1,26,13,0.180503489,
2018,1,26,14,0.169744002,
2018,1,26,15,0.157022808,
2018,1,26,16,0.131861594,
2018,1,26,17,0.116262358,
2018,1,26,18,0.090339994,
2018,1,26,19,0.062304699,
2018,1,26,20,0.065646362,
2018,1,26,21,0.087937974,
2018,1,26,22,0.106227826,
2018,1,26,23,0.116750369,
2018,1,26,24,0.117883782,
2018,1,27,1,0.12715929,
2018,1,27,2,0.148800475,
2018,1,27,3,0.212039431,
2018,1,27,4,0.324134609,
2018,1,27,5,0.350546599,
2018,1,27,6,0.401966964,
2018,1,27,7,0.414159923,
2018,1,27,8,0.393992307,
2018,1,27,9,0.355505983,
2018,1,27,10,0.353730072,
2018,1,27,11,0.351294355,
2018,1,27,12,0.319361285,
2018,1,27,13,0.292099979,
2018,1,27,14,0.331541146,
2018,1,27,15,0.434892479,
2018,1,27,16,0.479733704,
2018,1,27,17,0.519630229,
2018,1,27,18,0.533494684,
2018,1,27,19,0.533052155,
2018,1,27,20,0.53739743,
2018,1,27,21,0.52475494,
2018,1,27,22,0.496375811,
2018,1,27,23,0.485836021,
2018,1,27,24,0.494427413,
2018,1,28,1,0.48946947,
2018,1,28,2,0.488369157,
2018,1,28,3,0.511728727,
2018,1,28,4,0.526417969,
2018,1,28,5,0.561529328,
2018,1,28,6,0.616874611,
2018,1,28,7,0.684088976,
2018,1,28,8,0.719319464,
2018,1,28,9,0.744124463,
2018,1,28,10,0.697831151,
2018,1,28,11,0.589451359,
2018,1,28,12,0.54492601,
2018,1,28,13,0.483011278,
2018,1,28,14,0.463694492,
2018,1,28,15,0.465743454,
2018,1,28,16,0.454662111,
2018,1,28,17,0.439679509,
2018,1,28,18,0.405621321,
2018,1,28,19,0.374656639,
2018,1,28,20,0.394837034,
2018,1,28,21,0.398744031,
2018,1,28,22,0.313043588,
2018,1,28,23,0.253554221,
2018,1,28,24,0.243940108,
2018,1,29,1,0.23331564,
2018,1,29,2,0.249526108,
2018,1,29,3,0.264061403,
2018,1,29,4,0.263818992,
2018,1,29,5,0.2741305,
2018,1,29,6,0.282005059,
2018,1,29,7,0.281408045,
2018,1,29,8,0.279047592,
2018,1,29,9,0.290594413,
2018,1,29,10,0.290815354,
2018,1,29,11,0.286222974,
2018,1,29,12,0.264793618,
2018,1,29,13,0.123544146,
2018,1,29,14,0.07618282,
2018,1,29,15,0.090343265,
2018,1,29,16,0.111021477,
2018,1,29,17,0.116214923,
2018,1,29,18,0.138652372,
2018,1,29,19,0.159360491,
2018,1,29,20,0.164122835,
2018,1,29,21,0.206849169,
2018,1,29,22,0.235668997,
2018,1,29,23,0.249021853,
2018,1,29,24,0.27990136,
2018,1,30,1,0.337654277,
2018,1,30,2,0.352222712,
2018,1,30,3,0.298189974,
2018,1,30,4,0.260395636,
2018,1,30,5,0.253212957,
2018,1,30,6,0.240937206,
2018,1,30,7,0.235917257,
2018,1,30,8,0.246099892,
2018,1,30,9,0.255060419,
2018,1,30,10,0.239265302,
2018,1,30,11,0.259836645,
2018,1,30,12,0.286083271,
2018,1,30,13,0.309406609,
2018,1,30,14,0.326947271,
2018,1,30,15,0.326259373,
2018,1,30,16,0.353177325,
2018,1,30,17,0.404244897,
2018,1,30,18,0.427347586,
2018,1,30,19,0.448943319,
2018,1,30,20,0.455832179,
2018,1,30,21,0.445440848,
2018,1,30,22,0.441502376,
2018,1,30,23,0.477610842,
2018,1,30,24,0.512161479,
2018,1,31,1,0.532284207,
2018,1,31,2,0.565144651,
2018,1,31,3,0.58370617,
2018,1,31,4,0.57503225,
2018,1,31,5,0.536890619,
2018,1,31,6,0.475184336,
2018,1,31,7,0.43281129,
2018,1,31,8,0.410227863,
2018,1,31,9,0.372773427,
2018,1,31,10,0.328536494,
2018,1,31,11,0.307260288,
2018,1,31,12,0.283064188,
2018,1,31,13,0.255841573,
2018,1,31,14,0.269823505,
2018,1,31,15,0.257537336,
2018,1,31,16,0.229310125,
2018,1,31,17,0.195709993,
2018,1,31,18,0.163403391,
2018,1,31,19,0.126367378,
2018,1,31,20,0.107778832,
2018,1,31,21,0.106392295,
2018,1,31,22,0.121472387,
2018,1,31,23,0.146366739,
2018,1,31,24,0.171403545,
2018,2,1,1,0.196298276,
2018,2,1,2,0.218584599,
2018,2,1,3,0.205313533,
2018,2,1,4,0.206565881,
2018,2,1,5,0.235895833,
2018,2,1,6,0.242822833,
2018,2,1,7,0.236783467,
2018,2,1,8,0.242491183,
2018,2,1,9,0.252899884,
2018,2,1,10,0.243639038,
2018,2,1,11,0.219510615,
2018,2,1,12,0.194084196,
2018,2,1,13,0.151097223,
2018,2,1,14,0.153887935,
2018,2,1,15,0.145246567,
2018,2,1,16,0.157585854,
2018,2,1,17,0.162713401,
2018,2,1,18,0.162606947,
2018,2,1,19,0.157139894,
2018,2,1,20,0.212015942,
2018,2,1,21,0.264410835,
2018,2,1,22,0.269470892,
2018,2,1,23,0.245880618,
2018,2,1,24,0.239688742,
2018,2,2,1,0.214892627,
2018,2,2,2,0.221352143,
2018,2,2,3,0.276769752,
2018,2,2,4,0.266726706,
2018,2,2,5,0.222152735,
2018,2,2,6,0.228621211,
2018,2,2,7,0.259090074,
2018,2,2,8,0.235397125,
2018,2,2,9,0.236931273,
2018,2,2,10,0.288906914,
2018,2,2,11,0.332819254,
2018,2,2,12,0.398027305,
2018,2,2,13,0.453950733,
2018,2,2,14,0.524496845,
2018,2,2,15,0.552540516,
2018,2,2,16,0.579604128,
2018,2,2,17,0.618371668,
2018,2,2,18,0.666279272,
2018,2,2,19,0.71420279,
2018,2,2,20,0.749443709,
2018,2,2,21,0.815144957,
2018,2,2,22,0.829092301,
2018,2,2,23,0.842835112,
2018,2,2,24,0.843169913,
2018,2,3,1,0.809883518,
2018,2,3,2,0.747236288,
2018,2,3,3,0.697777182,
2018,2,3,4,0.666702595,
2018,2,3,5,0.609408969,
2018,2,3,6,0.55602585,
2018,2,3,7,0.510695297,
2018,2,3,8,0.442414481,
2018,2,3,9,0.36052766,
2018,2,3,10,0.290219026,
2018,2,3,11,0.260957698,
2018,2,3,12,0.211163447,
2018,2,3,13,0.140485474,
2018,2,3,14,0.121944035,
2018,2,3,15,0.125800922,
2018,2,3,16,0.126701041,
2018,2,3,17,0.125680889,
2018,2,3,18,0.114463731,
2018,2,3,19,0.099896395,
2018,2,3,20,0.10325047,
2018,2,3,21,0.182974032,
2018,2,3,22,0.255595382,
2018,2,3,23,0.27018612,
2018,2,3,24,0.291102371,
2018,2,4,1,0.298724799,
2018,2,4,2,0.275890475,
2018,2,4,3,0.26247936,
2018,2,4,4,0.266244679,
2018,2,4,5,0.233688415,
2018,2,4,6,0.203867865,
2018,2,4,7,0.217040876,
2018,2,4,8,0.238272001,
2018,2,4,9,0.245619523,
2018,2,4,10,0.255016852,
2018,2,4,11,0.273349514,
2018,2,4,12,0.278274218,
2018,2,4,13,0.259993202,
2018,2,4,14,0.293661989,
