Capacity data calculated from MERRA-2,,,,,0.430037344
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,1,31,14,0.588640518,
2018,1,31,15,0.39292921,
2018,1,31,16,0.425996293,
2018,1,31,17,0.453896564,
2018,1,31,18,0.441642143,
2018,1,31,19,0.417436564,
2018,1,31,20,0.416018701,
2018,1,31,21,0.430923733,
2018,1,31,22,0.475551543,
2018,1,31,23,0.643103438,
2018,1,31,24,0.737161768,
2018,2,1,1,0.814861385,
2018,2,1,2,0.827211703,
2018,2,1,3,0.807621992,
2018,2,1,4,0.803746141,
2018,2,1,5,0.830897708,
2018,2,1,6,0.866003302,
2018,2,1,7,0.83999444,
2018,2,1,8,0.82679465,
2018,2,1,9,0.843162215,
2018,2,1,10,0.831303774,
2018,2,1,11,0.807987179,
2018,2,1,12,0.827259319,
2018,2,1,13,0.81607691,
2018,2,1,14,0.751354149,
2018,2,1,15,0.886941165,
2018,2,1,16,0.781870572,
2018,2,1,17,0.618181357,
2018,2,1,18,0.465140479,
2018,2,1,19,0.384446562,
2018,2,1,20,0.352188762,
2018,2,1,21,0.359033108,
2018,2,1,22,0.396962938,
2018,2,1,23,0.504913259,
2018,2,1,24,0.801340984,
2018,2,2,1,0.801769608,
2018,2,2,2,0.716092569,
2018,2,2,3,0.649906181,
2018,2,2,4,0.569948419,
2018,2,2,5,0.496122197,
2018,2,2,6,0.407748097,
2018,2,2,7,0.322463105,
2018,2,2,8,0.267220756,
2018,2,2,9,0.213443488,
2018,2,2,10,0.178383565,
2018,2,2,11,0.146260797,
2018,2,2,12,0.122078512,
2018,2,2,13,0.109423323,
2018,2,2,14,0.084019066,
2018,2,2,15,0.109842996,
2018,2,2,16,0.135976261,
2018,2,2,17,0.182303947,
2018,2,2,18,0.224989919,
2018,2,2,19,0.255602577,
2018,2,2,20,0.268820074,
2018,2,2,21,0.259843201,
2018,2,2,22,0.251804267,
2018,2,2,23,0.407167514,
2018,2,2,24,0.746933899,
2018,2,3,1,0.942955203,
2018,2,3,2,0.968662744,
2018,2,3,3,0.905520387,
2018,2,3,4,0.797354493,
2018,2,3,5,0.689646256,
2018,2,3,6,0.591142409,
2018,2,3,7,0.536170608,
2018,2,3,8,0.514650836,
2018,2,3,9,0.513869397,
2018,2,3,10,0.513837873,
2018,2,3,11,0.515240443,
2018,2,3,12,0.515667035,
2018,2,3,13,0.503710452,
2018,2,3,14,0.374651958,
2018,2,3,15,0.417800559,
2018,2,3,16,0.471809386,
2018,2,3,17,0.560152223,
2018,2,3,18,0.568851639,
2018,2,3,19,0.552670062,
2018,2,3,20,0.5123108,
2018,2,3,21,0.471381759,
2018,2,3,22,0.418017477,
2018,2,3,23,0.547308872,
2018,2,3,24,0.575383003,
2018,2,4,1,0.563121423,
2018,2,4,2,0.521362166,
2018,2,4,3,0.485246652,
2018,2,4,4,0.426317271,
2018,2,4,5,0.354180238,
2018,2,4,6,0.281845532,
2018,2,4,7,0.252946909,
2018,2,4,8,0.309352177,
2018,2,4,9,0.431230144,
2018,2,4,10,0.494378578,
2018,2,4,11,0.440493689,
2018,2,4,12,0.347421367,
